id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
52b82d3d-2264,1GCPYCEF9KZ384753,46731.0,15067.0,R33999,2019.0,Chevrolet,Silverado 1500,Custom,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,karl chevrolet commercial sales,1101 Se Oralabor Rd,Ankeny,IA,50021
c761a2e2-d6b4,5J8TC2H55KL003561,37995.0,20100.0,4848A,2019.0,Acura,RDX,Technology Package,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,pauly acura,2699 Skokie Valley Road,Highland Park,IL,60035
b05e8afa-d8af,5UXJU2C5XKLN64198,70998.0,15823.0,KLN64198,2019.0,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of pembroke pines,14199 Pines Boulevard,Pembroke Pines,FL,33027
523528d1-4713,5LMJJ3JT5KEL07352,59900.0,51335.0,L1N6774A,2019.0,Lincoln,Navigator,Select,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,shults ford wexford,10401 Perry Highway,Wexford,PA,15090
125a5953-ff48,WDD2J6BBXKA028110,76854.0,15251.0,XH5075A,2019.0,Mercedes-Benz,CLS-Class,CLS53,Coupe,Car,4WD,Automatic,Electric / Premium Unleaded,3.0,I,hendrick chevrolet hoover,1620 Montgomery Highway,Hoover,AL,35216.0
25fdd325-adc1,1GYFZFR40KF228874,37495.0,23136.0,E8269,2019.0,Cadillac,XT4,Sport,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,d-patrick motoplex auto sales,200 North Green River Road,Evansville,IN,47715.0
692f4036-ef77,3C4PDDEG4KT732251,20997.0,37667.0,3C4PDDEG4KT732251,2019.0,Dodge,Journey,GT,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,avis car sales,1600 East Airport Freeway,Irving,TX,75062
bd51d7ab-d480,2C3CCAEG0KH536286,23788.0,54912.0,H536286,2019.0,Chrysler,300,Limited,Sedan,Car,RWD,Automatic,Unleaded,3.6,V,mclarty daniel chrysler dodge jeep ram,2201 Se Moberly Lane,Bentonville,AR,72712
7ab2d798-1f10,1FM5K8GT4KGB07346,,43853.0,G210464A,2019.0,Ford,Explorer,Sport,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,auto inc,4600 Canyon Drive,Amarillo,TX,79109.0
90a8ae95-829a,2C3CDXGJ9KH716326,49777.0,10128.0,KH716326,2019.0,Dodge,Charger,R/T,Sedan,Car,RWD,Automatic,Premium Unleaded,6.4,V,prosper chrysler dodge jeep ram,2550 W University Drive,Prosper,TX,75078
e1a59326-8d96,1C4PJMDX8KD303808,24900.0,34227.0,B4054PAA,2019.0,Jeep,Cherokee,Limited,SUV,Truck,4WD,Automatic,Unleaded,3.2,V,elmhurst toyota,440 W. Lake St,Elmhurst,IL,60126
0d697887-bc62,3GKALVEX3KL353499,,13358.0,S1R0385A,2019.0,GMC,Terrain,SLT,SUV,Truck,4WD,Automatic,Unleaded,2.0,I,shults ford south,900 Regis Avenue,Pittsburgh,PA,15236
12cf653f-0ee4,5NPD74LFXKH443783,15988.0,38295.0,C1083A,2019.0,Hyundai,Elantra,SE,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,blaise alexander hyundai,1703 W College Avenue,State College,PA,16801.0
2c2cc367-b026,JN8AY2NC0K9587928,39995.0,37475.0,9243,2019.0,Nissan,Armada,SL,SUV,Truck,4WD,Automatic,Unleaded,5.6,V,dvorak motors inc.,1102 Airport Road,Bismarck,ND,58504
c1686ac2-a135,1GYAZAR47KF160568,,1115.0,P11634,2019.0,Cadillac,XT4,Luxury,SUV,Truck,FWD,Automatic,Premium Unleaded,2.0,I,sharpnack chevrolet buick cadillac,1330 S Conwell Ave,Willard,OH,44890
d116859f-f021,1FT7W2BT5KEC88216,63814.0,108857.0,H6967,2019.0,Ford,F-250 Super Duty,Platinum,Pickup,Truck,4WD,Automatic,Diesel,6.7,V,ford of columbia,115 S. James Campbell Blvd.,Columbia,TN,38401
49cdf1f1-612c,1FTEW1EP3KKC08395,34995.0,36884.0,F21176A,2019.0,Ford,F-150,XL,Pickup,Truck,4WD,Automatic,Unleaded,2.7,V,laura auto group,3 North Service Road E,Sullivan,MO,63080
b8f4041a-5add,7FARW2H92KE002359,33900.0,49333.0,HS4754,2019.0,Honda,CR-V,Touring,SUV,Truck,4WD,Automatic,Unleaded,1.5,I,mercedes-benz of manchester,875 Gold Street,Manchester,NH,03103
026a07ac-a8ad,1GCUYEEDXKZ159822,52995.0,14501.0,C50582A,2019.0,Chevrolet,Silverado 1500,RST,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,wetzel ford,4500 National Road East,Richmond,IN,47374
6df4ec0a-ca47,1C4HJXFN8KW541874,42962.0,36229.0,U19847A,2019.0,Jeep,Wrangler Unlimited,Rubicon,SUV,Truck,4WD,Automatic,Unleaded,2.0,I,heller ford,700 W Main St.,El Paso,IL,61738
764be757-e85e,1C4RJFAG0KC551808,28990.0,8788.0,94486,2019.0,Jeep,Grand Cherokee,Laredo,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,cortese mitsubishi,2400 W. Henrietta Road,Rochester,NY,14623
3afe7653-0ea4,1GYS4BKJ6KR204079,63999.0,22190.0,6P5615A,2019.0,Cadillac,Escalade,Luxury,SUV,Truck,4WD,Automatic,Premium Unleaded,6.2,V,flow mazda of charlottesville,1289 Stony Point Road,Charlottesville,VA,22911
83544bdc-600d,JF2SKAGC6KH410753,27599.0,12925.0,25AC972T,2019.0,Subaru,Forester,Premium,SUV,Truck,4WD,Automatic,Unleaded,2.5,H,walser subaru st. paul,740 Concord Street South,South Saint Paul,MN,55075
1a6f2e18-ca3a,3GCUYGED7KG151821,51998.0,35813.0,M21529A,2019.0,Chevrolet,Silverado 1500,LTZ,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,bmw of southpoint,225 Kentington Dr,Durham,NC,27713
8e8960ce-bb8a,1N4BL4CV1KC188758,20000.0,40980.0,PC188758,2019.0,Nissan,Altima,SR,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,texas nissan,1401 W State Hwy 114,Grapevine,TX,76051.0
60deb49e-985f,5UXTR7C53KLE93758,38354.0,30631.0,M17057A,2019.0,BMW,X3,30i,SUV,Truck,RWD,Automatic,Premium Unleaded,2.0,I,hendrick chevrolet shawnee mission,8300 Shawnee Mission Parkway,Merriam,KS,66202
4560417d-bef6,2GCVKPEC1K1240967,36394.0,79690.0,5N493A,2019.0,Chevrolet,Silverado 1500 LD,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,young buick gmc of burley,325 Overland Avenue,Burley,ID,83318
ea8a5f54-582e,5NPE34AF3KH733138,25301.0,34045.0,K20727A,2019.0,Hyundai,Sonata,Limited,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,genesis of wilkes barre,150 Motorworld Dr.,Wilkes-Barre,PA,18702.0
71cd6297-7ab9,3C6RR6KG6KG720127,29490.0,11217.0,Z274588A,2019.0,RAM,Ram 1500 Classic,Tradesman,Pickup,Truck,RWD,Automatic,E85 / Unleaded,3.6,V,bomnin chevrolet west kendall,11701 Sw 152 St,Miami,FL,33177
dc0d2703-0a77,KL4CJGSM5KB747338,27985.0,499.0,9U2Y466,2019.0,Buick,Encore,Essence,SUV,Truck,4WD,Automatic,Unleaded,1.4,I,young ford utah,5411 N Tryon St,Charlotte,NC,28213
83cb7ee2-021b,2C4RC1FG8KR705999,27500.0,30090.0,KR705999,2019.0,Chrysler,Pacifica,Touring Plus,Minivan,Truck,FWD,Automatic,Unleaded,3.6,V,zeigler fiat of schaumburg,210 W Golf Rd,Schaumburg,IL,60195
c0a13801-4311,4T1B61HK0KU263194,29885.0,9636.0,KU263194,2019.0,Toyota,Camry,XSE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,holman toyota,1301 Route 73,Mount Laurel,NJ,08054
20eb1bdb-e344,1C6SRFJT4KN759984,49995.0,56034.0,XH29574A,2019.0,RAM,Ram 1500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,5.7,V,audi northlake,10831 Northlake Auto Plaza Blvd,Charlotte,NC,28269
2f210c08-8b6e,3C6MR5AJ2KG685183,41480.0,4476.0,KG685183,2019.0,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,paris ford,2020 Ne Loop 286,Paris,TX,75460
85ff7151-746b,19UUB1F3XKA005871,27645.0,9392.0,M00183A,2019.0,Acura,TLX,Base,Sedan,Car,FWD,Automatic,Premium Unleaded,2.4,I,jeff gordon chevrolet,228 S College Road,Wilmington,NC,28403
7d7e97c0-df71,2T3P1RFV0KW054318,,34501.0,TP6335,2019.0,Toyota,RAV4,XLE,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,bredemann chevrolet in park ridge,1401 W Dempster Street,Park Ridge,IL,60068
0c814df7-e2b2,1FTYR3XM3KKB11801,38900.0,35371.0,KKB11801,2019.0,Ford,Transit Van,Base,Cargo Van,Truck,RWD,Automatic,Unleaded,3.7,V,shamrock auto group,203 North 2000 West,Pleasant Grove,UT,84062
5c306cee-8d2b,3C4NJDBB8KT750387,23410.0,12516.0,932021,2019.0,Jeep,Compass,Latitude,SUV,Truck,4WD,Manual,Unleaded,2.4,I,brad deery ford,1178 200th Ave,Maquoketa,IA,52060
52fac437-92f7,2HGFC2F87KH591163,20500.0,35282.0,PK2173,2019.0,Honda,Civic,Sport,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,van nuys kia,6115 Van Nuys Blvd.,Van Nuys,CA,91401
cf46dcb9-2aa7,1GCGTDEN8K1140084,32910.0,10528.0,CWL211515A,2019.0,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Unleaded,3.6,V,west herr chrysler jeep llc,3599 Southwestern Blvd,Orchard Park,NY,14127
3a6e6f44-0153,5TFRX5GN7KX151042,26371.0,17575.0,T151334A,2019.0,Toyota,Tacoma,SR,Pickup,Truck,RWD,Automatic,Unleaded,2.7,I,gettel toyota of charlotte county,1801 Tamiami Trail,Punta Gorda,FL,33950
b548e15b-84cf,4T1B11HK6KU737017,25995.0,5815.0,14219A,2019.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,luther brookdale toyota,6700 Brooklyn Boulevard,Brooklyn Center,MN,55429
98d26e55-09ae,2HKRW2H83KH614896,27995.0,32813.0,40856,2019.0,Honda,CR-V,EX-L,SUV,Truck,4WD,Automatic,Unleaded,1.5,I,lia nissan of enfield,10 Palomba Drive,Enfield,CT,6082.0
25b21fec-e84a,SALGS2SV6KA522960,87999.0,10160.0,M8387A,2019.0,Land Rover,Range Rover,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,3.0,V,younger auto group,1935 Dual Highway,Hagerstown,MD,21740.0
c520fb10-80c7,JTEZU5JR9K5202990,30855.0,32139.0,103230,2019.0,Toyota,4Runner,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.0,V,parker toyota,470 West Kathleen Avenue,Coeur D'alene,ID,83815
1057d8b3-51a2,3GCPWCEDXKG161738,40997.0,21807.0,T161738,2019.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,RWD,Automatic,Unleaded,5.3,V,texas auto,16200 Hwy 3,Webster,TX,77598
86a598a8-82a6,WDDWJ8DB9KF837272,42590.0,5952.0,MH31659A,2019.0,Mercedes-Benz,C-Class Coupe,C300,Coupe,Car,RWD,Automatic,Premium Unleaded,2.0,I,hendrick mini,7036 E Independence Blvd,Charlotte,NC,28227
6c39746b-95a8,5XXGW4L27KG332357,26488.0,20612.0,9N1990A,2019.0,Kia,Optima,SX,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,modern infiniti of winston-salem,1500 Peters Creek Pkwy,Winston-salem,NC,27103
b86da4ec-37d1,5FNRL6H29KB001241,28795.0,17552.0,PH220022A,2019.0,Honda,Odyssey,LX,Minivan,Truck,FWD,Automatic,Unleaded,3.5,V,lithia auto stores,150 North Bartlett,Medford,OR,97501
1bb21726-cedc,2LMPJ8L96KBL11101,40500.0,31306.0,,2019.0,Lincoln,Nautilus,Reserve,SUV,Truck,4WD,Automatic,Unleaded,2.0,I,"carloha, inc.",1035 Old Country Road,Westbury,NY,11590
4da851f2-1009,1FM5K7D89KGA59062,,24713.0,KGA59062,2019.0,Ford,Explorer,XLT,SUV,Truck,FWD,Automatic,E85 / Unleaded,3.5,V,subaru of kings automall,9536 Kings Auto Mall Road,Cincinnati,OH,45249
b9e3c86c-7ea7,WP0AB2A82KS278341,79999.0,11133.0,S-278341NO,2019.0,Porsche,718,S,Coupe,Car,RWD,Manual,Premium Unleaded,2.5,H,birmingham luxury motors,3501 4Th Avenue South,Birmingham,AL,35222
9a24b9cc-1f33,3VWC57BU4KM008543,18268.0,37536.0,P008543,2019.0,Volkswagen,Jetta,SE,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,murfreesboro volkswagen,2203 Nw Broad St.,Murfreesboro,TN,37129
72d1b01a-4538,1FTER4FH4KLA09480,35858.0,22552.0,M3320A,2019.0,Ford,Ranger,XLT,Pickup,Truck,4WD,Automatic,Unleaded,2.3,I,rick hendrick chevrolet buick gmc,12050 W. Broad Street,Richmond,VA,23233
52f3cd8f-a0a0,4S3GTAD60K3736593,21405.0,23801.0,K3736593,2019.0,Subaru,Impreza,Premium,Hatchback,Car,4WD,Automatic,Unleaded,2.0,H,used cars of el paso,955 Crockett Street A,El Paso,TX,79922
798ede70-d981,1C6SRFFT4KN718912,38995.0,27951.0,21U566A,2019.0,RAM,Ram 1500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Unleaded,5.7,V,lafontaine chrysler dodge jeep ram of fenton,16555 Silver Pkwy,Fenton,MI,48430
b39983af-6813,JN1BJ1CR3KW323855,19499.0,35697.0,,2019.0,Nissan,Rogue Sport,S,Crossover,Car,4WD,Automatic,Unleaded,2.0,I,allcars,1723 Ogden Ave,Depew,NY,14043
65270e75-1d3c,JTJYARBZ4K2152500,,30004.0,21929701,2019.0,Lexus,NX,300 F SPORT,SUV,Truck,FWD,Automatic,Premium Unleaded,2.0,I,lexus of pembroke pines,16150 Pines Blvd,Pembroke Pines,FL,33027
57b0bdf5-88ba,1HGCV1F5XKA053150,27683.0,31244.0,M10682A,2019.0,Honda,Accord,EX-L,Sedan,Car,FWD,Automatic,Unleaded,1.5,I,rick hendrick bmw charleston,1518 Savannah Highway,Charleston,SC,29407
86677c44-1a5e,3GCPYFED0KG228438,52987.0,15389.0,NM885A,2019.0,Chevrolet,Silverado 1500,LT Trail Boss,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,larry h. miller auto group,222 South Auto Drive,Boise,ID,83709
7df80fd9-99b4,5XXGT4L36KG286814,18400.0,34246.0,N22097A,2019.0,Kia,Optima,S,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,kia of bedford,18180 Rockside Rd.,Bedford,OH,44146.0
ac8bc4d6-0146,1HGCV3F42KA018055,26500.0,6160.0,U018055,2019.0,Honda,Accord,Hybrid EX,Sedan,Car,FWD,Automatic,Electric / Unleaded,2.0,I,folsom lake hyundai,12530 Automall Circle,Folsom,CA,95630
5fd1780f-e97e,1C6RRFFG3KN647512,43998.0,22015.0,M86374B,2019.0,RAM,Ram 1500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Electric / Unleaded,3.6,V,hendrick subaru southpoint,200 Kentington Drive,Durham,NC,27713
7fa49f36-fab3,3VV3B7AX1KM045994,24276.0,22108.0,M11584A,2019.0,Volkswagen,Tiguan,SE,SUV,Truck,FWD,Automatic,Unleaded,2.0,I,hendrick lexus charlotte,6025 E Independence Blvd,Charlotte,NC,28212
5cb4fa79-a797,5FNRL6H70KB003312,33400.0,31179.0,DM42610A,2019.0,Honda,Odyssey,EX-L,Minivan,Truck,FWD,Automatic,Unleaded,3.5,V,mall of georgia mazda,3546 Ga-20,Buford,GA,30519
69ab465e-9c6c,1FTEW1E52KFA65110,45952.0,54285.0,KFA65110,2019.0,Ford,F-150,Lariat,Pickup,Truck,4WD,Automatic,E85 / Unleaded,5.0,V,autonation hyundai columbus,3000 North Lake Parkway,Columbus,GA,31909
121bfef5-b1b8,5FNYF6H31KB045990,32547.0,37677.0,T69289,2019.0,Honda,Pilot,EX,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,michael volkswagen,6061 N Blackstone Ave,Fresno,CA,93710
1a500a02-8210,KL4CJGSM3KB871401,19000.0,76166.0,KB871401,2019.0,Buick,Encore,Essence,SUV,Truck,4WD,Automatic,Unleaded,1.4,I,freedom chevrolet,7052 W 48th Street,Fremont,MI,49412
761807de-83af,3GTU9DED3KG111327,52697.0,14411.0,8U11327,2019.0,GMC,Sierra 1500,SLT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,blue diamond chevrolet buick gmc,1355 S Carbon Ave,Price,UT,84501
3e01be3f-5b54,3GNCJKSB2KL218930,,19550.0,KL218930,2019.0,Chevrolet,Trax,LS,SUV,Truck,FWD,Automatic,Unleaded,1.4,I,nissan of mckinney,3800 S. Central Expressway,Mckinney,TX,75069
1edcee59-50de,2GNAXKEV2K6113109,20703.0,32704.0,32156B,2019.0,Chevrolet,Equinox,LT,SUV,Truck,FWD,Automatic,Unleaded,1.5,I,don vance auto group,14897 Hwy 38 W,Marshfield,MO,65706
a7407a2d-1a3b,5N1DL0MM4KC516042,35116.0,49462.0,M21596A,2019.0,INFINITI,QX60,Base,Crossover,Truck,4WD,Automatic,Premium Unleaded,3.5,V,dale earnhardt jr. chevrolet,3127 W. Tennessee St,Tallahassee,FL,32304
47fbc2bc-6be4,KNMAT2MV0KP551844,23919.0,19283.0,NLG210091A,2019.0,Nissan,Rogue,SV,Crossover,Truck,4WD,Automatic,Unleaded,2.5,I,west herr hyundai,5485 Transit Road,Williamsville,NY,14221
a59434ee-9b7c,3VWC57BU4KM064305,16750.0,19782.0,14924,2019.0,Volkswagen,Jetta,S,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,volkswagen of naples,601 Airport Road South,Naples,FL,34104
91793400-19e0,JA4AS3AA1KZ018393,12984.0,36271.0,3018393A,2019.0,Mitsubishi,Eclipse Cross,ES,SUV,Truck,FWD,Automatic,Unleaded,1.5,I,"labelle dodge chrysler jeep, inc.",501 S Main St Hwy 29,Labelle,FL,33935
398f35d8-3a2e,JTHS85BC8K5004808,39571.0,10741.0,K5004808,2019.0,Lexus,RC,300,Coupe,Car,4WD,Automatic,Premium Unleaded,3.5,V,zeigler alfa romeo of grandville,4222 Parkway Place Dr Sw,Grandville,MI,49418
66d53c07-8077,1C6SRFFT8KN797002,46000.0,19671.0,SA20735,2019.0,RAM,Ram 1500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Unleaded,5.7,V,honda cars of mckinney,601 S Central Expy,Mckinney,TX,75070
c27e999c-4404,WMWLU5C53K2G05062,28500.0,10148.0,K2G05062T,2019.0,MINI,Clubman,S,Wagon,Car,4WD,Automatic,Premium Unleaded,2.0,I,sterling motorcars,21710 Auto World Cir,Sterling,VA,20166
13bfb3a3-8aa4,19UDE2F84KA008404,27360.0,21027.0,1N569A,2019.0,Acura,ILX,Premium,Sedan,Car,FWD,Automatic,Premium Unleaded,2.4,I,advantage acura of naperville,2275 Aurora Ave,Naperville,IL,60540.0
5770bb41-71f0,3G1BE6SM7KS554105,17000.0,32505.0,U554105,2019.0,Chevrolet,Cruze,LT,Hatchback,Car,FWD,Automatic,Unleaded,1.4,I,chevrolet of columbus,2825 Merchant Mile,Columbus,IN,47201
192cf666-e0c5,2C3CDZAG1KH714837,25000.0,44102.0,210268A,2019.0,Dodge,Challenger,SXT,Coupe,Car,RWD,Automatic,Unleaded,3.6,V,five star chevrolet buick gmc,495 Watson Blvd,Warner Robins,GA,31093
9109c7ef-ed97,3C6UR5DJ1KG610860,43927.0,46958.0,KG610860,2019.0,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,autonation usa houston,8526 North Freeway,Houston,TX,77037
60cd56bb-52b5,1GNSKAKC7KR213291,42645.0,27542.0,T17035A,2019.0,Chevrolet,Tahoe,LS,SUV,Truck,4WD,Automatic,Unleaded,5.3,V,mccarthy ford,11400 South Pulaski Road,Chicago,IL,60655
58a48c48-390e,1N4BL4CV8KN313579,22590.0,20250.0,210703A,2019.0,Nissan,Altima,SR,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,peoria nissan,9151 W. Bell Rd.,Peoria,AZ,85382
0eae7f39-fd87,1N4BL4DV6KC124939,21888.0,43239.0,,2019.0,Nissan,Altima,SV,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,sutherlin nissan vero beach,946 S Hwy 1,Vero Beach,FL,32962
c818f00d-f13d,1FMCU9GD6KUA68499,21000.0,31083.0,TW3819A,2019.0,Ford,Escape,SE,SUV,Truck,4WD,Automatic,Unleaded,1.5,I,schlossmann subaru city of milwaukee,4640 S 27th St,Milwaukee,WI,53221
542869b5-cc74,3GCPYCEF4KG302685,41599.0,43700.0,KG302685,2019.0,Chevrolet,Silverado 1500,Custom,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,autonation honda hollywood,2400 N 60Th Ave,Hollywood,FL,33021
39e2f838-07a8,4T1B61HK9KU298218,26995.0,6067.0,KU298218,2019.0,Toyota,Camry,XSE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,autonation toyota winter park,225 North Semoran Blvd.,Winter Park,FL,32792
2d7ba655-82da,1G1BF5SM3K7119071,19925.0,25584.0,CWE211959A,2019.0,Chevrolet,Cruze,Premier,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,mercedes-benz of rochester,4296 West Henrietta Road,Rochester,NY,14623
5092f8e4-5c61,2T2ZZMCA5KC120602,36995.0,21329.0,A214301A,2019.0,Lexus,RX,350,SUV,Truck,FWD,Automatic,Unleaded,3.5,V,palmetto57 nissan,16725 Nw 57th Ave,Miami Gardens,FL,33055
90704b0e-14e2,3VWH17AU5KM515048,31300.0,8272.0,V548H,2019.0,Volkswagen,Golf Alltrack,Alltrack SEL,Wagon,Car,4WD,Automatic,Unleaded,1.8,I,valenti maserati,77 Leibert Road,Hartford,CT,6120.0
3db94b1d-87e3,WMWLN9C56K2E51757,28495.0,26536.0,MC-38830A,2019.0,MINI,Clubman,S,Wagon,Car,FWD,Manual,Premium Unleaded,2.0,I,braman motorcars,2801 Okeechobee Boulevard,West Palm Beach,FL,33409
f3f44280-9433,3C6TRVBGXKE565853,35000.0,33473.0,ID51859,2019.0,RAM,ProMaster Cargo Van,Base,Cargo Van,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,capital cdjr of indian trail,5501 W Hwy 74,Monroe,NC,28110
f9306512-48dc,SALCR2FX1KH807790,35376.0,17901.0,P8583,2019.0,Land Rover,Discovery Sport,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,tim short ford,109 Rockwood Lane,Hazard,KY,41701
d8a7d184-824d,1FTEX1CP0KKF11134,29997.0,10923.0,WL6176A,2019.0,Ford,F-150,XL,Pickup,Truck,RWD,Automatic,Unleaded,2.7,V,upper marlboro ford,5701 Crain Highway,Marlboro,MD,20772
ae867275-413e,3GCPWCED7KG240672,44750.0,15612.0,16265,2019.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,RWD,Automatic,Unleaded,5.3,V,marvin k brown cadillac,1441 Camino Del Rio South,San Diego,CA,92108
6fcae7a9-7a3c,WDDSJ4GB4KN770752,31875.0,13661.0,PC00101A,2019.0,Mercedes-Benz,CLA,CLA250,Coupe,Car,4WD,Automatic,Premium Unleaded,2.0,I,kempthorn mazda,1449 Cleveland Ave. Nw,Canton,OH,44703
4a9ea1eb-f90d,2LMPJ8LP5KBL10388,49000.0,23761.0,P3401,2019.0,Lincoln,Nautilus,Reserve,SUV,Truck,4WD,Automatic,Unleaded,2.7,V,ford of lake geneva,W2542 Interchange N,Lake Geneva,WI,53147
df871227-1919,JN1FV7AR2KM800993,40478.0,0.0,L13976A,2019.0,INFINITI,Q50,RED SPORT,Sedan,Car,4WD,Automatic,Premium Unleaded,3.0,V,stevenson hendrick mazda wilmington,5911 Market Street,Wilmington,NC,28405
7a1256bf-a5ec,1FA6P8TH1K5168425,27998.0,14832.0,19860588,2019.0,Ford,Mustang,EcoBoost,Coupe,Car,RWD,Manual,Unleaded,2.3,I,carmax pharr,1300 East Ih 2,Pharr,TX,78577
cc8c1c04-46be,1FTYR2CM2KKA76104,37995.0,18071.0,7244,2019.0,Ford,Transit Van,Base,Cargo Van,Truck,RWD,Automatic,Unleaded,3.7,V,performance motor cars,1039 Danbury Rd,Wilton,CT,06897
acc38b0e-da06,1FTEW1E59KKC37981,47999.0,38723.0,X11194,2019.0,Ford,F-150,Lariat,Pickup,Truck,4WD,Automatic,E85 / Unleaded,5.0,V,willis volvo cars,9800 Hickman Road,Des Moines,IA,50325
f593d2b2-247f,1FTYR1ZM6KKA42720,36775.0,30323.0,CM65870A,2019.0,Ford,Transit,Base,Cargo Van,Truck,RWD,Automatic,Unleaded,3.7,V,rick hendrick chevrolet buick gmc,12050 W. Broad Street,Richmond,VA,23233
30f91d4a-ba21,5FNYF6H11KB013619,25985.0,51125.0,5147159A,2019.0,Honda,Pilot,LX,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,jeff wyler chevrolet of columbus,5885 Gender Rd Rte 33,Canal Winchester,OH,43110
64a9987a-27ec,3GKALVEVXKL232872,20651.0,60815.0,49792,2019.0,GMC,Terrain,SLT,SUV,Truck,4WD,Automatic,Unleaded,1.5,I,hertz car sales webster,2111 Empire Boulevard,Webster,NY,14580
48b47783-f313,1C6RRFFG8KN816195,41704.0,23243.0,15498,2019.0,RAM,Ram 1500 Pickup,Big Horn/Lone Star,Pickup,Truck,4WD,Automatic,Electric / Unleaded,3.6,V,hayes chrysler-plymouth-dodge inc,3115 Frontage Road,Gainesville,GA,30504
08f1a68a-24cf,KNDPMCAC4K7552348,,24596.0,21K773A,2019.0,Kia,Sportage,LX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,northtown subaru,3930 Sheridan Dr,Amherst,NY,14226
f9c686a2-abd3,2LMPJ9JP0KBL22151,52404.0,15990.0,R11092,2019.0,Lincoln,Nautilus,Black Label,SUV,Truck,4WD,Automatic,Unleaded,2.7,V,dave sinclair ford,7466 S Lindbergh,Saint Louis,MO,63125
eaa9a4c7-35b6,19XFC2F66KE032499,18548.0,19091.0,DM28372G,2019.0,Honda,Civic,LX,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,hendrick motors of charlotte,5201 E. Independence Blvd,Charlotte,NC,28212
61abb92b-5b6c,3VWC57BU6KM194800,18999.0,33532.0,7SX6RY,2019.0,Volkswagen,Jetta,Jetta,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,enterprise car sales,1119 Sw 7Th St,Renton,WA,98057
a4e86f8f-3662,3GKALMEV5KL136125,22950.0,40895.0,21G028A,2019.0,GMC,Terrain,SLE,SUV,Truck,FWD,Automatic,Unleaded,1.5,I,crossroads ford prince george,4500 Whitehill Blvd.,Prince George,VA,23875
d399b19c-b057,1FTYR1YM6KKB00942,33959.0,24488.0,KKB00942,2019.0,Ford,Transit Van,Base,Cargo Van,Truck,RWD,Automatic,Unleaded,3.7,V,autonation nissan memphis,4140 Hacks Cross Rd,Memphis,TN,38125
40c610f6-433d,1HGCV2F94KA024333,,24933.0,7390A,2019.0,Honda,Accord,Touring,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,wolfchase honda,2982 N. Germantown Road,Bartlett,TN,38133
